"","id","name","hisp","non.hisp","pop","zonal.hisp","zonal.almost.hisp","zonal.non.hisp","per.capita","white.per.capita","black.per.capita","native.american.per.capita","asian.per.capita","pacific.islander.per.capita","other.per.capita","two.races.per.capita","hisp.per.capita","non.hisp.per.capita","pov","pov.m","pov.f","non.pov","non.pov.m","non.pov.f","pov.white","pov.white.m","pov.white.f","non.pov.white","non.pov.white.m","non.pov.white.f","pov.black","pov.black.m","pov.black.f","non.pov.black","non.pov.black.m","non.pov.black.f","pov.native","pov.native.m","pov.native.f","non.pov.native","non.pov.native.m","non.pov.native.f","pov.asian","pov.asian.m","pov.asian.f","non.pov.asian","non.pov.asian.m","non.pov.asian.f","pov.pacific","pov.pacific.m","pov.pacific.f","non.pov.pacific","non.pov.pacific.m","non.pov.pacific.f","pov.other","pov.other.m","pov.other.f","non.pov.other","non.pov.other.m","non.pov.other.f","pov.mixed","pov.mixed.m","pov.mixed.f","non.pov.mixed","non.pov.mixed.m","non.pov.mixed.f","pov.whitenonhisp","pov.whitenonhisp.m","pov.whitenonhisp.f","non.pov.whitenonhisp","non.pov.whitenonhisp.m","non.pov.whitenonhisp.f","pov.hisp","pov.hisp.m","pov.hisp.f","non.pov.hisp","non.pov.hisp.m","non.pov.hisp.f","above.25.est","male.est","less.than.high.m","high.m","some.college.m","bach.or.high.m","female.est","less.than.high.f","high.f","some.college.f","bach.or.high.f","above.25.est.white","male.est.white.","less.than.high.m.white","high.m.white","some.college.m.white","bach.or.high.m.white","female.est.white","less.than.high.f.white","high.f.white","some.college.f.white","bach.or.high.f.white","above.25.est.black","male.est.black","less.than.high.m.black","high.m.black","some.college.m.black","bach.or.high.m.black","female.est.black","less.than.high.f.black","high.f.black","some.college.f.black","bach.or.high.f.black","above.25.est.native","male.est.native","less.than.high.m.native","high.m.native","some.college.m.native","bach.or.high.m.native","female.est.native","less.than.high.f.native","high.f.native","some.college.f.native","bach.or.high.f.native","above.25.est.asian","male.est.asian","less.than.high.m.asian","high.m.asian","some.college.m.asian","bach.or.high.m.asian","female.est.asian","less.than.high.f.asian","high.f.asian","some.college.f.asian","bach.or.high.f.asian","above.25.est.pacific","male.est.pacific","less.than.high.m.pacific","high.m.pacific","some.college.m.pacific","bach.or.high.m.pacific","female.est.pacific","less.than.high.f.pacific","high.f.pacific","some.college.f.pacific","bach.or.high.f.pacific","above.25.est.other","male.est.other","less.than.high.m.other","high.m.other","some.college.m.other","bach.or.high.m.other","female.est.other","less.than.high.f.other","high.f.other","some.college.f.other","bach.or.high.f.other","above.25.est.mixed","male.est.mixed","less.than.high.m.mixed","high.m.mixed","some.college.m.mixed","bach.or.high.m.mixed","female.est.mixed","less.than.high.f.mixed","high.f.mixed","some.college.f.mixed","bach.or.high.f.mixed","above.25.est.whitenonhisp","male.est.whitenonhisp","less.than.high.m.whitenonhisp","high.m.whitenonhisp","some.college.m.whitenonhisp","bach.or.high.m.whitenonhisp","female.est.whitenonhisp","less.than.high.f.whitenonhisp","high.f.whitenonhisp","some.college.f.whitenonhisp","bach.or.high.f.whitenonhisp","above.25.est.hisp","male.est.hisp","less.than.high.m.hisp","high.m.hisp","some.college.m.hisp","bach.or.high.m.hisp","female.est.hisp","less.than.high.f.hisp","high.f.hisp","some.college.f.hisp","bach.or.high.f.hisp"
"26",18003002300,"Census Tract 23, Allen County, Indiana",1029,4151,5180,0,0,1,13586,11173,15985,NA,13647,NA,7995,NA,6983,13005,1693,782,911,3557,1642,1915,891,325,566,1270,672,598,669,392,277,2103,834,1269,0,0,0,11,11,0,0,0,0,79,59,20,0,0,0,0,0,0,108,65,43,49,36,13,25,0,25,45,30,15,561,241,320,1036,538,498,463,149,314,283,170,113,1120,501,251,163,65,22,619,207,225,127,60,1120,501,251,163,65,22,619,207,225,127,60,1330,475,204,163,108,0,855,165,418,244,28,11,11,0,11,0,0,0,0,0,0,0,57,37,16,0,21,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,48,22,0,26,0,36,23,0,0,13,25,0,0,0,0,0,25,0,25,0,0,936,408,170,163,53,22,528,116,225,127,60,293,141,103,0,38,0,152,114,25,0,13
"27",18003002500,"Census Tract 25, Allen County, Indiana",329,2823,3152,0,0,1,18833,20740,15046,NA,NA,NA,12854,NA,11176,21140,470,222,248,3188,1546,1642,283,127,156,2605,1211,1394,108,75,33,405,212,193,0,0,0,0,0,0,13,0,13,11,11,0,0,0,0,0,0,0,0,0,0,78,61,17,66,20,46,89,51,38,272,127,145,2509,1161,1348,11,0,11,174,111,63,1707,822,28,228,278,288,885,67,163,422,233,1707,822,28,228,278,288,885,67,163,422,233,284,137,35,0,102,0,147,29,45,73,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,0,11,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,25,18,8,0,10,0,7,0,7,0,0,8,8,0,0,8,0,0,0,0,0,0,1699,814,28,228,270,288,885,67,163,422,233,33,26,8,0,18,0,7,0,7,0,0
"28",18003002600,"Census Tract 26, Allen County, Indiana",641,2706,3347,0,0,1,18384,22611,16945,NA,NA,NA,11480,9284,11544,23713,549,254,295,2714,1348,1366,256,118,138,1531,716,815,104,57,47,550,383,167,0,0,0,0,0,0,67,49,18,0,0,0,0,0,0,0,0,0,52,10,42,568,205,363,70,20,50,65,44,21,243,105,138,1404,625,779,117,57,60,749,340,409,1224,547,46,193,96,212,677,53,189,246,189,1224,547,46,193,96,212,677,53,189,246,189,417,280,13,161,95,11,137,0,60,62,15,0,0,0,0,0,0,0,0,0,0,0,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,64,64,0,0,0,126,12,114,0,0,43,32,0,21,0,11,11,0,11,0,0,1176,521,34,179,96,212,655,43,177,246,189,287,139,76,52,0,11,148,22,126,0,0
"29",18003002800,"Census Tract 28, Allen County, Indiana",391,1674,2065,0,0,1,10189,10871,10624,NA,NA,NA,7366,NA,8112,13747,986,376,610,1206,530,676,179,73,106,454,168,286,682,251,431,647,276,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,52,73,45,45,0,0,0,0,60,41,19,90,22,68,140,19,121,214,103,111,386,221,165,392,129,51,69,9,0,263,114,101,11,37,392,129,51,69,9,0,263,114,101,11,37,783,301,101,103,83,14,482,92,195,131,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,73,43,0,30,0,48,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,169,41,0,32,9,0,128,46,34,11,37,344,161,94,37,30,0,183,104,79,0,0
"30",18003002900,"Census Tract 29, Allen County, Indiana",486,1882,2368,0,0,1,9987,6257,11746,NA,NA,NA,10687,2355,10005,6189,1059,533,526,1185,643,542,449,240,209,115,48,67,515,247,268,678,364,314,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,68,28,40,369,230,139,27,18,9,15,1,14,394,211,183,81,22,59,123,57,66,406,258,148,261,123,34,74,10,5,138,74,55,9,0,261,123,34,74,10,5,138,74,55,9,0,641,246,65,140,26,15,395,25,260,87,23,8,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,102,67,35,0,0,95,75,20,0,0,2,1,1,0,0,0,1,0,0,0,1,244,114,25,74,10,5,130,66,55,9,0,216,112,77,35,0,0,104,83,20,0,1
"31",18003003000,"Census Tract 30, Allen County, Indiana",704,2821,3525,0,0,1,11642,15480,11134,NA,NA,NA,7966,NA,8831,19379,1827,638,1189,2330,1208,1122,294,65,229,586,300,286,1437,533,904,1389,660,729,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,73,52,21,44,18,26,259,186,73,52,22,30,10,10,0,203,47,156,333,177,156,135,36,99,525,309,216,587,287,87,95,45,60,300,90,83,93,34,587,287,87,95,45,60,300,90,83,93,34,1171,456,78,207,122,49,715,291,184,209,31,13,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,21,0,89,89,29,42,0,18,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,412,203,23,75,45,60,209,17,65,93,34,277,173,93,62,0,18,104,73,18,13,0
"32",18003003100,"Census Tract 31, Allen County, Indiana",534,2111,2645,0,0,1,11793,14479,9157,NA,NA,NA,24947,NA,12792,16648,1108,554,554,1455,747,708,357,155,202,716,402,314,751,399,352,551,270,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,65,37,0,0,0,86,10,76,271,117,154,520,248,272,86,38,48,298,219,79,664,293,72,134,59,28,371,142,26,169,34,664,293,72,134,59,28,371,142,26,169,34,634,305,36,120,110,39,329,78,122,103,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,53,40,13,0,0,37,37,0,0,0,15,0,0,0,0,0,15,0,15,0,0,572,251,30,134,59,28,321,92,26,169,34,182,95,82,13,0,0,87,87,0,0,0
"33",18003003200,"Census Tract 32, Allen County, Indiana",711,4614,5325,0,0,1,22788,25508,15554,NA,13585,NA,NA,11962,24162,25730,568,93,475,4649,2224,2425,236,42,194,3682,1787,1895,213,11,202,615,318,297,0,0,0,0,0,0,87,21,66,179,78,101,0,0,0,0,0,0,0,0,0,0,0,0,32,19,13,173,41,132,236,42,194,3631,1770,1861,0,0,0,81,17,64,2621,1297,92,323,429,453,1324,52,436,333,503,2621,1297,92,323,429,453,1324,52,436,333,503,457,171,8,22,122,19,286,58,150,78,0,0,0,0,0,0,0,0,0,0,0,0,168,99,0,0,78,21,69,20,14,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10,0,0,0,10,65,0,0,35,30,2604,1280,75,323,429,453,1324,52,436,333,503,47,17,17,0,0,0,30,0,0,0,30
"34",18003003301,"Census Tract 33.01, Allen County, Indiana",178,2617,2795,0,0,1,17725,18170,20704,NA,13939,NA,6400,NA,23650,17612,385,174,211,2414,1166,1248,379,174,205,2199,1122,1077,6,0,6,43,0,43,0,0,0,24,0,24,0,0,0,54,13,41,0,0,0,0,0,0,0,0,0,67,21,46,0,0,0,27,10,17,379,174,205,2156,1079,1077,0,0,0,134,64,70,1486,712,51,264,249,148,774,82,282,234,176,1486,712,51,264,249,148,774,82,282,234,176,39,0,0,0,0,0,39,11,0,28,0,24,0,0,0,0,0,24,0,24,0,0,42,13,0,0,0,13,29,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,36,15,8,7,0,0,21,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1443,669,51,221,249,148,774,82,282,234,176,103,58,8,50,0,0,45,15,24,6,0
"35",18003003304,"Census Tract 33.04, Allen County, Indiana",590,3750,4340,0,0,1,18131,20724,10943,NA,13120,NA,11785,4794,10114,21363,691,364,327,3742,2020,1722,477,227,250,2884,1404,1480,165,100,65,372,210,162,0,0,0,13,0,13,5,5,0,244,212,32,0,0,0,0,0,0,0,0,0,91,79,12,44,32,12,138,115,23,465,215,250,2720,1354,1366,24,12,12,321,195,126,2172,985,88,440,301,156,1187,203,579,285,120,2172,985,88,440,301,156,1187,203,579,285,120,268,183,0,105,34,44,85,22,18,45,0,13,0,0,0,0,0,13,0,13,0,0,124,92,30,26,27,9,32,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,45,33,33,0,0,0,12,12,0,0,0,27,22,0,22,0,0,5,0,0,5,0,2083,946,79,410,301,156,1137,177,579,271,110,161,94,42,52,0,0,67,38,0,19,10
"36",18003003400,"Census Tract 34.00, Allen County, Indiana",202,4149,4351,0,0,1,22391,23141,24421,NA,22129,NA,NA,NA,9448,23628,374,147,227,3679,1872,1807,363,147,216,3226,1606,1620,11,0,11,239,143,96,0,0,0,14,14,0,0,0,0,28,8,20,0,0,0,0,0,0,0,0,0,29,14,15,0,0,0,143,87,56,340,135,205,3132,1545,1587,23,12,11,123,75,48,2611,1200,57,322,404,417,1411,50,288,695,378,2611,1200,57,322,404,417,1411,50,288,695,378,159,98,0,39,59,0,61,0,0,61,0,14,14,0,0,0,14,0,0,0,0,0,28,8,0,0,0,8,20,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2564,1164,57,311,404,392,1400,50,277,695,378,62,36,0,11,0,25,26,0,11,15,0
"37",18003003500,"Census Tract 35, Allen County, Indiana",148,4068,4216,0,0,1,15891,18095,11424,NA,7117,NA,22378,4877,9272,18509,761,353,408,2703,1035,1668,378,159,219,2173,851,1322,239,103,136,171,59,112,13,13,0,0,0,0,119,66,53,224,75,149,0,0,0,0,0,0,12,12,0,28,28,0,0,0,0,107,22,85,378,159,219,2095,815,1280,12,12,0,106,64,42,2279,790,75,358,230,127,1489,229,547,451,262,2279,790,75,358,230,127,1489,229,547,451,262,239,84,15,19,50,0,155,39,35,81,0,13,13,13,0,0,0,0,0,0,0,0,175,87,38,13,9,27,88,43,0,12,33,0,0,0,0,0,0,0,0,0,0,0,40,40,27,13,0,0,0,0,0,0,0,26,18,0,10,0,8,8,0,0,8,0,2242,763,64,342,230,127,1479,219,547,451,262,77,67,38,29,0,0,10,10,0,0,0
"38",18003003600,"Census Tract 36, Allen County, Indiana",788,4899,5687,0,0,1,15858,19106,13505,NA,NA,NA,10793,21796,9287,20192,764,235,529,5563,2681,2882,272,75,197,2206,1089,1117,365,150,215,2681,1256,1425,9,0,9,0,0,0,95,0,95,0,0,0,0,0,0,17,17,0,10,10,0,380,180,200,13,0,13,279,139,140,216,75,141,1988,1048,940,161,10,151,598,221,377,1809,878,139,276,341,122,931,138,292,371,130,1809,878,139,276,341,122,931,138,292,371,130,1488,558,30,285,147,96,930,111,310,415,94,9,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,17,0,0,0,0,0,0,0,183,88,18,48,22,0,95,36,0,59,0,197,102,0,70,32,0,95,28,47,20,0,1626,845,115,267,341,122,781,90,246,315,130,366,121,42,57,22,0,245,84,46,115,0
"39",18003003700,"Census Tract 37, Allen County, Indiana",161,2618,2779,0,0,1,17888,18656,NA,NA,NA,NA,NA,6176,8292,19980,296,122,174,2238,1032,1206,247,122,125,2070,976,1094,35,0,35,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,53,19,34,0,0,0,99,37,62,140,56,84,1950,915,1035,107,66,41,222,98,124,1705,855,116,422,268,49,850,132,302,323,93,1705,855,116,422,268,49,850,132,302,323,93,34,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,19,0,25,18,0,18,0,0,7,0,7,0,0,1519,769,116,422,182,49,750,108,261,288,93,223,104,0,18,86,0,119,24,41,54,0
"40",18003003800,"Census Tract 38, Allen County, Indiana",204,2928,3132,0,0,1,18653,20296,7944,NA,NA,NA,36775,14774,21882,20791,983,458,525,2070,1172,898,574,269,305,1897,1049,848,375,179,196,108,69,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,11,47,47,0,13,0,13,18,7,11,532,247,285,1820,972,848,42,22,20,124,124,0,1868,984,212,433,206,133,884,94,433,273,84,1868,984,212,433,206,133,884,94,433,273,84,199,115,0,25,90,0,84,34,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,57,10,0,47,0,11,11,0,0,0,31,7,0,0,7,0,24,0,13,11,0,1807,923,167,433,190,133,884,94,433,273,84,108,108,45,0,63,0,0,0,0,0,0
"41",18003003901,"Census Tract 39.01, Allen County, Indiana",208,3150,3358,0,0,1,22775,23426,19448,NA,NA,NA,4824,NA,11935,23497,404,164,240,3038,1420,1618,404,164,240,2768,1315,1453,0,0,0,105,59,46,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,92,46,46,0,0,0,57,0,57,387,147,240,2709,1289,1420,17,17,0,151,72,79,2314,1092,149,324,325,294,1222,246,386,375,215,2314,1092,149,324,325,294,1222,246,386,375,215,81,47,24,0,23,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,32,17,17,0,0,0,15,15,0,0,0,19,0,0,0,0,0,19,0,0,19,0,2238,1049,132,324,325,268,1189,213,386,375,215,108,60,34,0,0,26,48,48,0,0,0
"42",18003003902,"Census Tract 39.02, Allen County, Indiana",219,2229,2448,0,0,1,21046,20974,21510,NA,NA,NA,NA,20300,19715,21064,180,53,127,2599,1262,1337,105,48,57,1798,983,815,70,0,70,701,216,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,22,32,5,5,0,46,41,5,105,48,57,1574,822,752,0,0,0,278,183,95,1391,716,93,336,183,104,675,76,338,181,80,1391,716,93,336,183,104,675,76,338,181,80,514,133,16,15,79,23,381,19,147,162,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,22,0,0,0,0,0,0,0,53,46,0,46,0,0,7,0,7,0,0,1239,584,76,221,183,104,655,63,331,181,80,174,154,17,137,0,0,20,13,7,0,0
"43",18003004000,"Census Tract 40, Allen County, Indiana",335,2776,3111,0,0,1,14485,11608,14735,NA,NA,NA,26194,36713,8290,16039,631,315,316,2616,1258,1358,240,121,119,752,383,369,391,194,197,1704,750,954,0,0,0,6,6,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,76,56,20,112,37,75,466,236,230,128,84,44,349,210,139,605,296,186,59,39,12,309,112,93,104,0,605,296,186,59,39,12,309,112,93,104,0,1175,368,31,193,135,9,807,106,332,289,80,6,6,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,56,41,0,0,36,5,15,0,0,15,0,405,170,74,59,25,12,235,51,93,91,0,224,150,136,0,14,0,74,61,0,13,0
"44",18003004101,"Census Tract 41.01, Allen County, Indiana",103,2148,2251,0,0,1,22681,23229,13152,NA,43687,NA,NA,NA,16138,23351,187,68,119,2040,902,1138,94,36,58,1770,797,973,79,32,47,91,46,45,0,0,0,100,52,48,14,0,14,79,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,36,58,1715,774,941,0,0,0,55,23,32,1422,613,17,129,239,228,809,114,186,215,294,1422,613,17,129,239,228,809,114,186,215,294,118,57,0,13,25,19,61,8,36,17,0,37,11,0,11,0,0,26,0,26,0,0,93,7,0,0,0,7,86,0,0,48,38,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,604,17,129,230,228,785,114,178,199,294,43,19,0,0,9,10,24,0,8,16,0
"45",18003004103,"Census Tract 41.03, Allen County, Indiana",260,5108,5368,0,0,1,21567,22563,23571,29131,22653,NA,21804,5454,7080,22610,969,552,417,3936,1915,2021,834,464,370,2926,1343,1583,31,0,31,222,104,118,0,0,0,39,26,13,16,0,16,321,170,151,0,0,0,0,0,0,70,70,0,126,97,29,18,18,0,302,175,127,821,464,357,2926,1343,1583,83,70,13,80,51,29,2205,987,50,265,312,360,1218,128,461,294,335,2205,987,50,265,312,360,1218,128,461,294,335,166,103,0,26,20,57,63,0,0,63,0,12,12,0,0,0,12,0,0,0,0,0,324,149,45,0,35,69,175,8,51,32,84,0,0,0,0,0,0,0,0,0,0,0,75,46,0,0,0,46,29,0,0,29,0,53,36,0,22,14,0,17,0,0,0,17,2192,987,50,265,312,360,1205,128,448,294,335,42,0,0,0,0,0,42,0,13,29,0
"46",18003004300,"Census Tract 43, Allen County, Indiana",320,2332,2652,0,0,1,12305,11966,12796,NA,3823,NA,14107,11493,10931,13491,584,222,362,1590,715,875,206,126,80,443,206,237,355,88,267,785,340,445,7,0,7,0,0,0,0,0,0,64,15,49,0,0,0,0,0,0,0,0,0,197,108,89,16,8,8,101,46,55,111,82,29,443,206,237,111,52,59,239,138,101,428,246,29,185,15,17,182,67,52,55,8,428,246,29,185,15,17,182,67,52,55,8,664,267,41,125,68,33,397,66,160,163,8,7,0,0,0,0,0,7,7,0,0,0,12,5,0,0,0,5,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,80,51,51,0,0,0,29,29,0,0,0,53,11,0,0,11,0,42,8,9,25,0,389,230,29,169,15,17,159,52,52,47,8,157,97,51,16,30,0,60,52,0,8,0
"47",18003004400,"Census Tract 44, Allen County, Indiana",1000,2223,3223,0,1,0,9932,12705,9676,NA,NA,NA,12394,30,11729,14129,1211,478,733,1751,926,825,94,41,53,499,212,287,916,381,535,858,464,394,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,355,223,132,192,47,145,33,21,12,70,30,40,122,44,78,68,20,48,732,391,341,352,153,139,0,4,10,199,91,40,68,0,352,153,139,0,4,10,199,91,40,68,0,1032,425,78,203,117,27,607,176,200,188,43,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,90,9,42,0,39,48,0,21,0,27,29,17,0,17,0,0,12,0,0,0,12,137,39,25,0,4,10,98,10,33,55,0,388,204,123,42,0,39,184,81,28,48,27
"48",18003010100,"Census Tract 101, Allen County, Indiana",73,4690,4763,0,0,1,19655,19721,25719,NA,NA,NA,NA,4516,7305,19721,292,91,201,4467,2300,2167,286,91,195,4385,2258,2127,0,0,0,37,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,6,0,6,37,16,21,286,91,195,4385,2258,2127,0,0,0,38,24,14,2643,1408,355,399,440,214,1235,342,428,320,145,2643,1408,355,399,440,214,1235,342,428,320,145,27,18,0,0,18,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,7,0,0,7,0,2643,1408,355,399,440,214,1235,342,428,320,145,8,8,0,0,0,8,0,0,0,0,0
"49",18003010201,"Census Tract 102.01, Allen County, Indiana",97,6655,6752,0,0,1,32896,33465,NA,NA,NA,NA,NA,1376,43211,33385,199,85,114,6416,3176,3240,199,85,114,6271,3111,3160,0,0,0,39,32,7,0,0,0,0,0,0,0,0,0,69,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,29,180,66,114,6237,3091,3146,19,19,0,34,20,14,3894,1900,43,468,467,922,1994,88,380,686,840,3894,1900,43,468,467,922,1994,88,380,686,840,25,25,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1880,43,468,467,902,1980,88,380,672,840,34,20,0,0,0,20,14,0,0,14,0
"50",18003010202,"Census Tract 102.02, Allen County, Indiana",97,5721,5818,0,0,1,24520,24579,NA,10845,16607,NA,4734,NA,3800,24579,189,104,85,5221,2638,2583,154,90,64,5079,2578,2501,0,0,0,34,17,17,0,0,0,33,15,18,0,0,0,44,0,44,0,0,0,0,0,0,35,14,21,6,3,3,0,0,0,25,25,0,154,90,64,5079,2578,2501,35,14,21,6,3,3,3246,1617,247,588,406,376,1629,222,544,430,433,3246,1617,247,588,406,376,1629,222,544,430,433,34,17,0,0,0,17,17,0,0,0,17,28,13,0,0,13,0,15,0,12,3,0,33,0,0,0,0,0,33,0,10,18,5,0,0,0,0,0,0,0,0,0,0,0,19,10,3,0,7,0,9,0,6,3,0,2,2,0,2,0,0,0,0,0,0,0,3246,1617,247,588,406,376,1629,222,544,430,433,16,7,0,0,7,0,9,0,6,3,0
"51",18003010304,"Census Tract 103.04, Allen County, Indiana",111,6490,6601,0,0,1,35180,35591,34209,NA,19796,NA,NA,NA,23114,35684,154,69,85,6076,2836,3240,143,69,74,5853,2680,3173,11,0,11,95,95,0,0,0,0,0,0,0,0,0,0,102,47,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,12,143,69,74,5809,2668,3141,0,0,0,44,12,32,4040,1963,42,407,610,904,2077,35,592,775,675,4040,1963,42,407,610,904,2077,35,592,775,675,81,70,0,15,0,55,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,70,31,0,0,0,31,39,0,22,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,12,4028,1951,42,407,610,892,2077,35,592,775,675,12,12,0,0,0,12,0,0,0,0,0
"52",18003010305,"Census Tract 103.05, Allen County, Indiana",147,6404,6551,0,0,1,34418,34761,72745,NA,15992,NA,NA,27439,13430,35694,148,80,68,6044,3060,2984,148,80,68,5689,2852,2837,0,0,0,67,33,34,0,0,0,38,17,21,0,0,0,134,96,38,0,0,0,0,0,0,0,0,0,67,36,31,0,0,0,49,26,23,23,23,0,5595,2809,2786,125,57,68,190,96,94,3649,1767,52,428,466,821,1882,50,553,574,705,3649,1767,52,428,466,821,1882,50,553,574,705,46,22,0,0,11,11,24,0,0,0,24,21,0,0,0,0,0,21,0,21,0,0,52,23,0,0,13,10,29,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,36,23,0,23,0,0,13,13,0,0,0,25,14,0,0,0,14,11,0,11,0,0,3555,1716,43,409,466,798,1839,40,520,574,705,151,74,9,42,0,23,77,23,54,0,0
"53",18003010306,"Census Tract 103.06, Allen County, Indiana",118,5036,5154,0,0,1,29070,29169,NA,NA,24496,NA,NA,NA,40427,29041,136,60,76,3999,1959,2040,136,60,76,3885,1876,2009,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,74,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,136,60,76,3840,1868,1972,0,0,0,45,8,37,2640,1301,64,269,461,507,1339,54,395,495,395,2640,1301,64,269,461,507,1339,54,395,495,395,14,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,12,0,0,13,18,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,0,2595,1293,64,269,453,507,1302,54,395,479,374,45,8,0,0,8,0,37,0,0,16,21
"54",18003010307,"Census Tract 103.07, Allen County, Indiana",202,5096,5298,0,0,1,26280,27146,16141,NA,19725,NA,NA,4091,19077,27374,166,98,68,4976,2462,2514,166,98,68,4551,2285,2266,0,0,0,153,89,64,0,0,0,0,0,0,0,0,0,167,88,79,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,77,0,77,166,98,68,4490,2272,2218,0,0,0,89,13,76,3139,1585,103,339,532,611,1554,112,370,472,600,3139,1585,103,339,532,611,1554,112,370,472,600,149,77,0,38,0,39,72,6,41,11,14,0,0,0,0,0,0,0,0,0,0,0,86,41,0,7,0,34,45,0,11,0,34,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,28,49,0,0,0,0,0,49,0,29,12,8,3094,1579,97,339,532,611,1515,112,341,462,600,73,6,6,0,0,0,67,0,29,10,28
